N,P,K,temperature,humidity,ph,rainfall,soil_type,season_duration,label
103.0,40.0,30.0,27.30901814,55.196224,6.348316257,1414.831644,Clay Loam,227,coffee
94.67813870780458,71.17272190960642,70.9727272147434,10.848099219956245,72.5397725422481,5.514139028008274,1375.6275807039603,Loam,109,potato
35.0,34.0,85.0,20.3,62.0,6.35,629.0,Clay,171,Cassava
94.13943522432129,57.943109103198296,49.08856991024834,23.789166852417377,80.80844334561036,6.6569017339645935,906.8430510190668,Loam,86,kale
61.0,41.0,35.0,24.97178693,79.47557931,6.842966479,1957.571622,Clay Loam,168,jute
34.0,36.0,24.0,26.9,49.0,5.61,387.0,Sandy Loam,195,Sorghum
97.6,64.4,104.8,15.9,61.5,6.3,410.0,Clay Loam,120,cabbage
19.0,17.0,39.0,24.72485577,85.56083187,6.728599215,1112.787584,Red Volcanic,217,pomegranate
51.17208957786693,45.53059154777125,35.0525997663974,31.926782542234513,69.61207353294967,6.540995363930678,777.4847934962849,Sand,1000,cashew
17.0,30.0,27.0,29.03065024,90.79093862,5.894027065,2055.720367,Coastal Sandy,365,coconut
104.50087468937467,45.97581763944374,41.41502582967941,19.786662067252415,81.04364378039227,6.085973913252448,1150.4511755825338,Clay,83,kale
71.0,37.0,87.0,28.1,72.0,6.57,852.0,Sandy Loam,153,Tomato
85.0,10.0,17.0,22.4,85.0,5.56,743.0,Sandy Loam,135,Beans
50.46359233897463,44.93589529428975,49.591622082910064,33.073711566765844,46.82349017165187,7.169212088261574,538.6422525955286,Sandy Loam,77,millet
17.0,59.0,17.0,18.4167001,23.42829938,5.689858133,1329.801054,Silty Loam,79,kidneybeans
34.186675025114496,27.045122688667092,52.3965154798553,22.322530238909337,79.25106590946322,5.73569514893911,1211.749804063317,Loam,97,sweet potato
61.0,11.0,14.0,34.6,49.0,7.29,297.0,Silty Loam,231,Sorghum
280.8,65.2,320.1,25.5,75.0,5.6,1250.0,Sandy Loam,120,pineapple
105.78919510154742,77.12472822514403,76.08958816581513,17.102126458272526,73.91529050688763,5.114465420588747,1271.9702067795276,Loam,108,potato
108.0,35.0,25.0,23.98143338,61.10935084,6.971963169,1615.279095,Loam,233,coffee
31.0,20.0,30.0,32.17752026,54.01352682,6.207495815,918.8766069,Red Volcanic,180,mango
38.0,28.0,83.0,30.1,84.0,5.77,928.0,Clay,140,Cassava
36.0,13.0,42.0,15.8,60.0,8.15,422.0,Loam,162,Wheat
95.0,75.0,45.0,28.98333432,82.95958244,5.829898502,1090.22564,Loam,297,banana
105.0,95.0,50.0,27.33368994,83.67675197,5.849076099,1010.494791,Loam,295,banana
69.0,19.0,56.0,27.2,68.0,6.49,820.0,Sandy Loam,175,Maize
56.0,9.0,118.0,22.7,71.0,5.49,1368.0,Silty Clay,150,Cassava
59.34607847206748,25.979852665187448,54.11005489054043,24.463343334017473,74.39905507318515,6.16808863780732,1276.34046580193,Sandy Loam,102,sweet potato
72.0,19.0,51.0,24.3,85.0,6.14,810.0,Clay,206,Beans
36.0,140.0,198.0,23.34386401,91.47684705,6.28188384,1044.267991,Sandy Loam,184,apple
98.0,49.0,52.0,22.0,80.0,5.04,1305.0,Loam,182,Tea
103.0,57.0,58.0,25.4,40.0,6.21,792.0,Sandy Loam,152,Maize
28.0,48.0,15.0,25.16125354,55.25435777,9.254089438,408.9732789,Loam,78,mothbeans
84.0,12.0,77.0,24.7,68.0,7.12,283.0,Clay,209,Wheat
26.0,122.0,202.0,22.44516988,94.73763514,5.617227184,1071.843273,Loam,185,apple
24.6,52.0,58.0,21.2,65.9,6.5,435.0,Silty Loam,67,beans
75.76609334702036,76.81618254845166,73.92065908128744,12.442930958713536,85.06648397875637,5.658981643969801,1138.5075204565715,Clay,98,potato
25.0,57.0,19.0,17.15432954,19.87070659,5.566522896,879.9669731,Silty Loam,78,kidneybeans
82.0,29.0,35.0,26.67377159,52.24226285,6.246872394,1561.543898,Red Volcanic,232,coffee
90.0,49.0,21.0,24.84016732,68.3584573,6.472523287,740.5474936,Sandy Loam,108,maize
45.55062887923034,37.447882747684574,87.43553607535114,26.408481243575636,65.15772159425846,6.098953319779696,1162.8136575514854,Clay,120,sweet potato
310.2,65.8,360.7,26.4,68.9,5.2,1105.0,Sandy Loam,120,pineapple
37.0,55.0,82.0,19.45591848,18.02235902,8.423873703,784.4910564,Loam,99,chickpea
69.01415430380911,56.60211460656063,54.448703958686735,19.289630177033928,74.17243152830837,5.89000749586817,1719.4969688087049,Loam,701,avocado
84.52323576771201,30.33636596695723,70.41567799704218,15.627327055874074,77.39352393391232,6.51606364132787,988.2429362494743,Loam,73,kale
88.7,45.2,72.9,20.1,68.4,6.5,370.0,Silty Loam,120,onions
58.884274526287996,29.624190189405205,63.13163959109815,28.098769710815386,63.62800060727421,6.407673463110981,893.0443841584442,Sandy Loam,878,cashew
43.36443041560824,47.37073844416147,46.09492400562603,17.456108322432463,74.80643909670596,6.666347701795751,1164.9285060199613,Clay,366,avocado
72.4,41.7,98.2,18.5,67.2,6.1,725.0,Loam,120,ribena
83.7,42.4,104.1,18.5,68.2,5.9,750.0,Loam,120,ribena
48.73715474053714,37.641846395962624,69.97647557213814,27.18964368401143,67.12492908497572,5.964183149233409,830.4932017883252,Loam,110,sweet potato
91.0,25.0,26.0,24.53460016,66.99765375,7.482414225,1805.059257,Loam,240,coffee
50.0,25.0,41.0,28.4,54.0,6.26,236.0,Loam,137,Sorghum
33.0,77.0,21.0,30.32992227,65.62971858,7.01285529,716.4631281,Loam,80,blackgram
80.0,18.0,51.0,28.05380704,91.81758779,6.706053225,207.6582087,Loam,89,muskmelon
90.0,92.0,55.0,27.00932084,80.18546798,6.13465588,973.2531705,Clay Loam,294,banana
108.0,89.0,53.0,29.55054817,78.06762846,5.808497604,993.4482238,Clay Loam,294,banana
26.0,68.0,24.0,28.04849594,64.07691942,7.504930973,371.5824966,Sandy Loam,104,lentil
70.62756486637899,33.54784243703818,62.36325872665789,18.243841119388946,64.47869617732593,7.396108238350375,637.3479278999143,Loam,82,kale
36.0,27.0,42.0,28.2,80.0,7.31,627.0,Clay,170,Cassava
116.0,0.0,34.0,30.2,61.0,6.99,501.0,Silty Loam,175,Maize
64.0,53.0,38.0,26.24347471,78.51063754,6.855362875,1834.065252,Clay Loam,165,jute
31.212235667160574,43.84861017575493,39.49799571321866,31.207985497254572,53.32098845435783,6.110962859547842,480.9918131606165,Loam,101,millet
275.0,58.7,210.4,23.8,68.4,4.9,1025.0,Sandy Loam,120,pineapple
23.0,72.0,84.0,19.02061277,17.13159126,6.920251378,799.2698081,Loam,99,chickpea
51.137308900623694,34.72930096367324,47.3370743814451,26.584751399714442,78.55586359976851,6.150086798156654,1163.2162593789326,Loam,930,cashew
105.2,68.0,109.6,16.9,71.4,6.4,455.0,Loam,120,cabbage
131.8,62.3,160.5,21.9,68.2,6.8,720.0,Clay Loam,120,tomato
5.0,16.0,31.0,35.96054636,48.69677802,4.555688532,980.0644238,Sandy Loam,182,mango
260.0,70.0,280.0,23.6,68.2,4.9,1105.0,Loam,120,pineapple
17.0,134.0,204.0,39.04071989,80.18393287,6.499604931,738.8467027,Loam,169,grapes
6.0,18.0,37.0,19.65690085,89.93701023,5.937649578,1080.458926,Loam,216,pomegranate
29.0,72.0,24.0,23.17409556,36.67847052,6.962386495,1625.931264,Red Volcanic,152,pigeonpeas
12.0,46.0,52.0,27.8,92.0,5.11,1066.0,Sandy Loam,190,Cassava
123.0,54.0,37.0,20.3,71.0,5.32,723.0,Sandy Loam,157,Tomato
128.7,70.9,190.4,24.7,71.4,6.5,850.0,Loam,120,tomato
27.0,10.0,60.0,27.8,75.0,5.5,532.0,Loam,161,Sorghum
111.0,39.0,22.0,22.60361557,80.3509046,6.135025006,885.7395505,Loam,172,cotton
101.2,46.0,119.3,21.1,72.0,6.3,840.0,Silty Loam,120,ribena
9.0,8.0,40.0,22.48720144,89.9224883,6.553509673,1116.631582,Sandy Loam,217,pomegranate
145.3,75.0,205.8,23.0,69.0,6.7,780.0,Sandy Loam,120,tomato
88.32185106001904,69.15748244529468,68.3195387203577,16.662191674298633,65.39056931059635,6.263637058555018,942.2247972927764,Loam,79,kale
88.54069469079589,43.57912730340972,81.55754785207841,22.36343377860594,79.85367557501515,6.316945381743167,1310.5291430658426,Loam,1329,macadamia
25.0,62.0,21.0,26.73433965,68.13999721,7.040056094,671.5096376,Sandy Loam,78,blackgram
112.0,70.0,98.0,28.6,81.3,6.8,1560.0,Loam,120,passionfruit
23.0,24.0,32.0,28.1218093,46.16888595,5.630619901,933.0247448,Red Volcanic,181,mango
75.0,56.0,18.0,19.39851734,62.35750641,5.696205468,609.5197486,Sandy Loam,105,maize
25.0,26.0,46.0,27.6,37.0,6.05,523.0,Clay,161,Sorghum
19.0,122.0,202.0,23.34467359,90.37981478,5.811975094,1128.954016,Silty Loam,187,apple
59.00503054212163,42.36358344615702,59.17612222094688,17.12080511995025,73.39493525280967,6.432800653827479,1910.0204750129624,Loam,1401,macadamia
89.0,40.0,43.0,26.24532085,72.97198375,7.124050134,1899.711184,Silty Clay,167,jute
83.2,72.9,69.1,22.8,62.9,6.0,980.0,Loam,120,passionfruit
7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,761.4153904,Loam,79,kidneybeans
6.0,8.0,11.0,24.35590861,92.39651663,6.600948788,1196.946577,Loam,219,orange
53.0,40.0,33.0,22.7,59.0,6.06,425.0,Sandy Loam,198,Beans
60.88716401421407,38.22120160183324,79.90014197074647,16.938859241391235,66.92946174948415,6.393786921586921,1035.0451337694842,Loam,82,kale
80.0,43.0,43.0,23.78756036,74.36794079,6.014572075,1726.442654,Alluvial,163,jute
330.9,75.4,395.2,30.1,72.6,5.0,980.0,Loam,120,pineapple
120.0,40.0,60.0,22.9,70.0,5.8,1500.0,Red Volcanic,120,passionfruit
99.0,15.0,51.0,21.6,78.0,6.29,333.0,Loam,180,Beans
28.232099395672083,27.05286968113011,20.909039479028284,34.51825462584107,55.31707528888346,6.358353497602897,554.7623188479773,Loam,90,millet
51.0,49.0,66.0,24.1,58.0,6.87,772.0,Sandy Loam,171,Maize
61.0542062610799,48.075969229391426,83.79594101570756,27.174530443932355,65.73372890362381,5.781037763093777,913.0006278247808,Loam,120,sweet potato
106.0,14.0,45.0,24.47018505,84.16390229,6.417011754,572.6773002,Sandy Loam,88,watermelon
38.0,51.0,52.0,32.66160599,90.78931681,6.927803911,788.5085502,Loam,202,papaya
101.0,92.0,45.0,28.22776705,80.6430384,5.758054257,980.0403016,Clay Loam,294,banana
74.3,35.2,110.1,17.2,65.5,6.2,820.0,Silty Loam,120,ribena
71.0,22.0,43.0,22.7,64.0,5.98,668.0,Clay,185,Beans
40.0,36.0,113.0,28.8,88.0,5.87,858.0,Clay,207,Cassava
48.37781495789699,33.78192882683934,50.62799929410047,28.44813077665189,72.37543812688314,7.06128794146254,848.9675601643582,Sand,885,cashew
32.0,130.0,196.0,40.66012294,81.24995984,6.372959542,740.3030056,Sandy Loam,170,grapes
82.0,38.0,31.0,31.0,76.0,5.78,646.0,Sandy Loam,214,Maize
78.0,72.0,70.0,21.7,68.0,5.9,860.0,Sandy Loam,120,passionfruit
21.0,72.0,17.0,31.52104732,66.55723677,7.580527339,617.1111448,Clay Loam,80,blackgram
80.80305060306624,49.707918063163284,48.74852642780181,17.53052121949046,67.23955107037115,6.2389146207870505,762.9944255434718,Loam,61,kale
61.0,34.0,70.0,31.5,67.0,5.94,1109.0,Clay,197,Tomato
39.0,24.0,14.0,30.55472573,90.90343769,7.189259647,1060.711985,Loam,215,orange
14.0,59.0,15.0,21.35135729,22.91244883,5.779090476,1464.548645,Sandy Loam,80,kidneybeans
20.0,60.0,25.0,27.3254209,69.09047809,6.726469088,611.9250859,Loam,79,blackgram
82.0,43.0,38.0,23.28617173,81.43321641,5.105588355,2423.170629,Clay,168,rice
34.0,140.0,198.0,21.70416965,93.44006288,5.751707342,1151.781396,Sandy Loam,188,apple
45.0,5.0,52.0,21.9,81.0,4.72,981.0,Sandy Loam,136,Cassava
110.0,60.0,190.0,22.5,65.0,6.5,700.0,Sandy Loam,120,tomato
53.0,13.0,58.0,27.8,77.0,5.68,708.0,Silty Loam,238,Beans
70.0,24.0,20.0,22.5,75.0,5.02,559.0,Sandy Loam,260,Cassava
312.4,77.4,356.2,30.2,74.6,5.4,1335.0,Loam,120,pineapple
89.0,60.0,19.0,25.19192419,66.6902901,5.913664501,780.6639649,Silty Loam,109,maize
74.0,36.0,87.0,28.1,53.0,6.56,1095.0,Clay,226,Tomato
36.0,39.0,71.0,21.4,63.0,7.32,301.0,Silty Loam,246,Maize
86.45039270364717,70.4305983096144,95.4471930561093,10.796511548933365,70.90441029846023,5.371725352129742,1382.2323758624575,Loam,132,potato
20.0,67.0,19.0,19.24462755,50.54495302,5.671419084,1806.465282,Sandy Loam,156,pigeonpeas
36.0,125.0,196.0,37.46566825,80.65968681,6.15526103,668.3872293,Loam,168,grapes
56.0,57.0,48.0,31.56213762,93.0484859,6.506120752,636.2250788,Red Volcanic,198,papaya
97.0,71.0,64.0,22.9,83.0,5.24,1628.0,Loam,99,Tea
60.0,55.0,44.0,23.00445915,82.3207629,7.840207144,2639.642476,Clay,172,rice
48.0,25.0,71.0,26.7,92.0,6.84,484.0,Clay,182,Tomato
71.0,16.0,74.0,18.7,84.0,4.76,2295.0,Silty Loam,136,Tea
15.0,125.0,199.0,18.4269936,80.55625868,5.569230319,697.5734306,Red Volcanic,159,grapes
112.50192960192683,62.43446580516871,76.91555063560634,18.45718990588232,72.65145491175477,6.540333543309751,1162.987084777504,Clay,86,kale
35.0,74.0,22.0,26.7230014,62.96841833,6.898905799,428.7274897,Loam,103,lentil
118.9,92.0,125.3,19.1,68.0,6.7,559.0,Silty Loam,120,cabbage
94.81762494290257,45.03411347268483,81.22022227268596,12.094985270704667,78.66275450110668,5.387013896119854,1001.8125605669717,Clay,106,potato
22.0,72.0,85.0,18.86805647,15.65809214,6.391173589,885.1048983,Loam,99,chickpea
9.0,16.0,36.0,23.77989026,92.93386903,5.893332378,1069.77723,Sandy Loam,215,pomegranate
42.0,7.0,40.0,23.9,73.0,5.72,781.0,Silty Loam,130,Maize
95.2136964185267,67.15186247657283,92.81156112356348,14.289036579713878,89.37124618298,5.05867643059478,943.914888704957,Loam,128,potato
59.22192944724349,15.524813732149411,25.78182332618769,24.268466994781647,55.35749189795843,5.97562324087656,693.8418264961688,Loam,110,millet
79.55328466709089,48.97803457231819,56.99001706646836,22.923847390283576,71.00716430198264,5.702643615170015,1635.1397255613742,Loam,688,avocado
15.0,14.0,48.0,24.8,50.0,5.56,1145.0,Loam,168,Cassava
56.0,38.0,46.0,22.8,68.0,7.26,693.0,Loam,198,Maize
93.05721180923362,55.898405038597694,124.73658135170189,16.390533930922707,71.73504596949954,5.780937224949089,1423.5793017601939,Loam,104,potato
43.0,9.0,25.0,13.3,39.0,6.15,411.0,Loam,269,Wheat
20.0,23.0,11.0,31.8520694,90.12220323,6.407715561,1099.455062,Loam,216,orange
105.3,62.1,86.4,18.2,66.5,6.6,421.0,Loam,120,onions
119.0,30.0,49.0,25.35794749,80.45846265,6.903020221,477.2078245,Loam,88,watermelon
63.02350925987137,49.78473845964611,46.21737205018918,17.63616800745537,84.1992685190605,6.332080914687088,1014.065653059628,Loam,71,kale
33.51023108212596,20.36014857551855,20.848892864545775,24.309681480756964,60.939918139432926,6.007880582637527,409.49578638656476,Sandy Loam,115,millet
26.8,68.0,58.0,21.6,66.5,6.6,435.0,Loam,67,beans
35.0,10.0,61.0,21.4,63.0,4.29,563.0,Silty Clay,209,Cassava
41.825172227871214,40.52505635409754,37.54536664826856,29.365175305460035,84.05369469446418,6.901167903239952,1060.1451128053363,Sandy Loam,820,cashew
100.02200641748973,50.92195800958393,79.54553849593411,20.562078717069518,61.842297807203174,7.084001117730633,1124.1795833966203,Clay,82,kale
46.0,0.0,42.0,34.2,32.0,7.39,329.0,Clay,159,Sorghum
14.0,121.0,203.0,9.724457611,83.74765639,6.158689406,744.6411148,Sandy Loam,154,grapes
119.7990669263105,38.71872843293016,58.47911066752185,24.1251740961173,65.96047262118165,6.431338111061067,748.4109642273696,Loam,88,kale
104.0,76.0,40.0,26.5,67.0,5.99,792.0,Silty Loam,203,Tomato
122.9,60.5,150.8,22.8,66.9,6.3,640.0,Clay Loam,120,tomato
112.30990208441449,62.965077170408904,50.0200544836549,22.427154902967544,74.64813967697214,6.296120627397133,893.760991581213,Loam,81,kale
101.0,13.0,54.0,25.42900869,82.91481799,6.828982708,563.4144589,Loam,88,watermelon
107.6,61.2,101.8,15.9,63.5,6.3,440.0,Loam,120,cabbage
109.0,39.0,43.0,17.1,62.0,7.68,399.0,Clay,169,Wheat
101.2,61.4,86.5,26.2,77.0,6.5,1510.0,Loam,120,passionfruit
40.0,73.0,20.0,21.59343016,20.31871249,5.811314232,611.3872036,Loam,80,kidneybeans
74.0,49.0,38.0,23.31410442,71.4509053,7.488014404,1644.970373,Silty Clay,161,jute
145.0,84.1,132.6,18.0,75.2,6.9,590.0,Clay Loam,120,cabbage
38.0,68.0,54.0,29.33710543,90.81781439,6.739170045,2020.572747,Sandy Loam,237,papaya
8.0,25.0,36.0,19.91330523,94.95031368,6.828522375,1040.277061,Red Volcanic,214,pomegranate
13.0,14.0,78.0,21.9,86.0,5.72,1405.0,Loam,219,Cassava
82.0,18.0,48.0,29.09588297,94.16748386,6.159050816,267.0581328,Sandy Loam,89,muskmelon
56.0,19.0,72.0,25.6,76.0,5.71,573.0,Silty Loam,218,Maize
6.0,68.0,18.0,24.388717,62.50453062,6.711341147,472.6052494,Clay Loam,102,lentil
54.651067473547535,47.95958118073099,89.51387684971624,27.482545500798878,67.17351339389147,5.616698258055555,814.4640977106403,Sandy Loam,130,sweet potato
27.0,30.0,31.0,28.98545306,90.73966792,5.718120393,1488.398374,Red Volcanic,365,coconut
69.0,57.0,35.0,24.30748599,78.54340987,6.186814392,1862.337571,Silty Clay,166,jute
32.0,73.0,81.0,20.45078582,15.40312102,5.988992796,926.8373702,Clay Loam,100,chickpea
89.0,11.0,47.0,29.78714005,94.65343534,6.327822962,278.659442,Sandy Loam,89,muskmelon
2.0,39.0,15.0,28.07219563,82.9116472,6.478557136,496.1865305,Loam,69,mungbean
215.0,58.0,270.0,22.8,68.0,4.8,1400.0,Red Volcanic,120,pineapple
235.9,59.8,272.3,24.3,69.4,5.5,980.0,Loam,120,pineapple
51.60309011217227,64.38578906981668,66.20734205593479,20.77019252281173,75.15342195317956,5.046971259263326,1244.518639619111,Loam,1208,macadamia
31.0,29.0,35.0,27.1872282,92.19906776,6.137102505,1413.220576,Red Volcanic,365,coconut
29.0,63.0,17.0,30.02629908,67.88811637,7.26154329,664.7264636,Loam,80,blackgram
6.0,69.0,19.0,26.88630675,41.69617915,4.750929218,944.6748008,Loam,138,pigeonpeas
38.0,24.0,33.0,28.28905147,97.00396405,5.973853124,1429.403233,Sandy Loam,365,coconut
142.0,70.2,190.0,23.3,74.4,6.6,710.0,Clay Loam,120,tomato
70.5,36.8,95.4,18.5,69.6,6.1,760.0,Silty Loam,120,ribena
78.2,40.4,105.3,17.9,67.0,5.9,710.0,Loam,120,ribena
122.3,69.9,118.4,17.8,69.7,6.7,455.0,Loam,120,cabbage
91.0,21.0,26.0,26.33377983,57.36469955,7.261313694,1916.549412,Clay Loam,243,coffee
102.0,42.0,73.0,16.1,57.0,7.64,490.0,Loam,178,Wheat
93.0,56.0,36.0,24.01497622,82.05687182,6.98435366,1852.773389,Clay,157,rice
8.0,23.0,44.0,18.47412402,89.68919664,7.130837931,1084.758509,Loam,216,pomegranate
210.5,58.9,270.0,24.1,70.5,5.8,1180.0,Sandy Loam,120,pineapple
28.0,14.0,41.0,29.7,39.0,6.93,338.0,Loam,121,Sorghum
72.0,42.0,43.0,26.56767277,80.90424543,6.352771037,1812.915605,Silty Clay,165,jute
42.021408077947164,30.654939580001674,43.700766876659955,24.777498434276023,83.08988107047122,6.905250804149052,874.0062566841412,Sand,1043,cashew
106.0,34.0,71.0,16.9,95.0,5.13,1644.0,Silty Clay,205,Tea
73.92777514006421,51.92272660715659,47.69618445637831,19.849759084737673,80.27733869937344,6.175945234901429,1559.143896571631,Loam,671,avocado
115.0,48.0,16.0,25.54359718,84.09229796,7.175934962,889.4245493,Black Cotton,172,cotton
98.7,54.3,80.9,24.3,66.7,6.0,860.0,Loam,120,passionfruit
13.0,72.0,21.0,24.32116642,21.0278674,5.821194486,602.7552528,Sandy Loam,82,kidneybeans
67.0,41.0,40.0,25.848795,87.81661683,7.333143205,1526.194403,Silty Clay,158,jute
31.0,38.0,22.0,24.5,73.0,5.28,1410.0,Clay,205,Cassava
67.22779311008618,55.01543511561084,45.26583875214891,22.37906178245035,68.91195231359859,6.67630749721406,853.938484913429,Loam,61,kale
110.4,61.8,102.3,15.6,66.9,6.4,410.0,Loam,120,cabbage
44.0,56.0,49.0,39.23342464,91.25589286,6.519779583,644.478499,Loam,198,papaya
102.0,26.0,44.0,15.2,73.0,7.3,336.0,Sandy Loam,204,Wheat
14.0,57.0,15.0,29.8757015,83.14796296,6.623438282,401.2044158,Sandy Loam,69,mungbean
88.0,50.0,66.0,19.4,69.0,6.7,365.0,Sandy Loam,120,onions
66.0,47.0,36.0,24.85441411,74.4407048,6.57256106,1755.72958,Silty Clay,163,jute
68.0,7.0,40.0,22.9,73.0,7.27,349.0,Loam,190,Maize
105.0,61.0,84.0,26.1,68.5,6.8,1340.0,Silty Loam,120,passionfruit
40.62409600555266,21.315820767724652,38.610892950754675,25.71731702199947,41.526607308211275,5.823577954344947,503.20879290704005,Sand,77,millet
52.879663725782464,54.82873328322114,52.854566519553146,24.32089865203909,66.15859692973085,6.323661207752314,1212.8090535929612,Sandy Loam,531,avocado
22.0,18.0,31.0,30.7645515,47.93791463,5.956027059,903.8503469,Sandy Loam,180,mango
75.16746812593396,37.49444916451007,49.44258410476486,21.63915090033031,71.58469069820862,6.039570707685396,926.796761993334,Loam,67,kale
95.0,23.0,45.0,27.82424457,90.56698742,6.266208727,211.9014526,Loam,89,muskmelon
92.0,25.0,57.0,24.7,71.0,6.64,530.0,Clay,201,Maize
98.0,25.0,52.0,25.2801372,83.15393658,6.224066378,492.9456609,Loam,88,watermelon
76.0,16.0,37.0,19.7,48.0,5.47,305.0,Sandy Loam,183,Beans
41.485274640910475,59.329025684745076,42.17854810041277,18.839624153627426,70.13266181783052,6.342390022311719,1547.238116982919,Clay,693,avocado
65.03758251576883,46.832936153596606,68.20066362548056,17.36752426799303,78.74316241495174,7.204338670221471,614.4357923561079,Loam,67,kale
82.0,31.0,68.0,21.3,86.0,7.02,819.0,Silty Clay,210,Tomato
72.5,40.2,64.1,21.9,62.3,5.6,1105.0,Clay Loam,120,passionfruit
64.70881629375728,43.940383810626244,45.947379097235995,17.711021545619143,79.7561386953046,6.828214159595905,1422.1122705909634,Loam,549,avocado
106.49871768439186,55.27739639543023,88.71194946568824,12.408837301929424,80.03236166859051,5.147569259670552,1259.7841984508884,Clay,126,potato
73.14017151255102,40.73578206435758,50.217949704303585,25.670424986578894,70.48615302024467,6.585876337938868,1343.4803232358975,Loam,365,avocado
60.0,55.0,85.0,15.4,66.0,5.7,610.0,Sandy Loam,120,ribena
63.0,22.0,55.0,28.8,52.0,7.43,568.0,Sandy Loam,235,Tomato
24.0,44.0,17.0,29.8596912,80.03499648,6.666380512,506.6487502,Silty Loam,69,mungbean
37.0,38.0,32.0,31.85744939,45.53106268,5.417340525,915.5845821,Sandy Loam,180,mango
108.17696686359474,77.15933335754218,99.49371703972908,16.66978133735897,83.52120090438055,5.280089036967419,927.6250185226356,Clay,139,potato
14.0,67.0,25.0,25.28710601,60.85993533,7.241151936,493.7369982,Sandy Loam,102,lentil
46.0,17.0,40.0,25.0,71.0,6.59,364.0,Sandy Loam,188,Sorghum
75.9,55.1,101.7,20.1,71.2,6.0,770.0,Loam,120,ribena
46.70411587965285,40.84378675018742,35.26987566340932,30.927225173796565,56.370845906476454,6.074438858047735,598.1635161028045,Loam,92,millet
13.0,28.0,33.0,28.130115,95.64807631,5.686972967,1510.761899,Red Volcanic,365,coconut
20.0,8.0,12.0,25.2990432,94.96419851,7.260416405,1179.733424,Sandy Loam,219,orange
13.0,27.0,91.0,28.9,75.0,5.49,1109.0,Loam,197,Cassava
52.80863112939781,54.3713892569392,53.32368826668748,22.369306936117347,75.20512616044176,5.859291874325156,1619.1888139240516,Clay,507,avocado
38.0,37.0,48.0,23.4,68.0,5.76,332.0,Loam,183,Beans
102.4,54.9,158.2,20.9,66.1,6.3,610.0,Clay Loam,120,tomato
21.0,20.0,31.0,25.60033702,99.7240104,5.855457599,1658.248732,Sandy Loam,365,coconut
117.0,30.0,50.0,24.90123934,87.20772913,6.744966312,465.9207341,Loam,88,watermelon
85.0,89.0,51.0,29.21144871,84.70189923,6.158164422,1085.501443,Clay Loam,297,banana
64.47068904575396,33.572524507193,60.63269432584498,22.14588733064928,72.70968290450058,5.575669565022818,1775.3732837670327,Loam,382,avocado
94.1,58.0,112.4,20.3,71.4,6.2,680.0,Loam,120,ribena
40.44391198570246,40.82280901469241,80.96700850367085,21.905449932673864,73.23692931027395,6.117281522152403,941.3434927669778,Sandy Loam,131,sweet potato
72.0,43.0,60.0,20.1,82.5,5.8,890.0,Red Volcanic,120,passionfruit
39.452538542717164,30.782341408172122,43.08840566509893,29.7754208557545,49.25471662972066,6.247473599761557,659.2802312349056,Loam,90,millet
110.9,58.3,165.7,21.2,63.9,6.1,690.0,Clay Loam,120,tomato
113.0,38.0,20.0,22.10718988,78.58320116,6.364729934,749.4136567,Loam,168,cotton
37.0,135.0,205.0,11.82768186,80.2827185,5.510924849,741.0225057,Loam,155,grapes
2.0,24.0,38.0,24.55981624,91.63536236,5.922935513,1119.684622,Red Volcanic,217,pomegranate
8.0,136.0,201.0,41.65602996,82.22118237,5.609255992,741.9664838,Red Volcanic,170,grapes
85.0,28.0,43.0,25.0,55.0,5.34,245.0,Loam,205,Beans
110.5,62.0,88.0,26.4,72.8,6.2,1270.0,Loam,120,passionfruit
21.0,23.0,42.0,19.54128063,90.29751796,6.902751061,1043.739878,Loam,214,pomegranate
24.0,27.0,34.0,28.87862994,95.11320315,6.203376525,1450.583117,Sandy Loam,365,coconut
68.25388785482721,50.487559531641836,80.60607312980164,22.382424385734502,76.92717256906899,5.9761390743627905,1236.5912715204345,Loam,1510,macadamia
140.0,38.0,15.0,24.1472953,75.88298598,6.021439523,699.1563467,Black Cotton,167,cotton
12.0,67.0,23.0,25.62896213,63.14909763,6.585020303,454.9683991,Clay Loam,102,lentil
37.0,49.0,25.0,29.9145443,85.85384444,6.415459592,413.9081525,Loam,69,mungbean
88.0,32.0,94.0,19.7,67.0,6.99,542.0,Loam,183,Maize
132.3,72.1,119.5,17.0,69.9,6.7,455.3,Loam,120,cabbage
17.0,74.0,17.0,26.03026959,69.55863145,7.393210848,371.1395801,Sandy Loam,103,lentil
40.0,22.0,6.0,24.53610067,91.90997228,6.488221135,1159.787989,Red Volcanic,218,orange
0.0,137.0,195.0,22.4359017,80.18612085,6.329499832,653.973168,Sandy Loam,161,grapes
31.0,76.0,82.0,20.8248451,17.85057083,7.599279991,792.0509212,Clay Loam,100,chickpea
119.0,7.0,55.0,26.03867719,84.6378378,6.031424482,443.993381,Sandy Loam,88,watermelon
126.0,21.0,27.0,21.6,74.0,6.32,744.0,Loam,257,Wheat
223.5,75.4,275.9,30.2,65.9,4.9,1120.0,Sandy Loam,120,pineapple
94.0,37.0,41.0,24.7634518,87.06071115,6.463538707,1791.630865,Clay Loam,164,jute
62.0,59.0,41.0,24.2248758,74.89465426,7.175170657,1924.931257,Clay Loam,168,jute
