N,P,K,temperature,humidity,ph,rainfall,soil_type,season_duration,label
109.0,31.0,27.0,23.05951896,50.40609436,6.973839707,1644.971875,Red Volcanic,234,coffee
89.0,25.0,34.0,23.07895447,63.65861483,7.184801627,1298.765443,Red Volcanic,223,coffee
118.0,18.0,32.0,27.6496114,51.11044023,6.351823783,1228.392822,Loam,220,coffee
111.0,32.0,34.0,25.46743689,69.35161206,6.392048018,1713.764462,Loam,237,coffee
84.0,36.0,28.0,26.7350622,55.55164819,6.119892347,1406.305213,Red Volcanic,226,coffee
85.0,33.0,25.0,26.20811417,52.50987966,6.910823945,1890.944824,Clay Loam,243,coffee
99.0,15.0,27.0,27.0424167,57.27927475,6.501157208,1656.872119,Red Volcanic,235,coffee
81.0,30.0,31.0,24.65090184,51.93952357,7.027585559,1351.386537,Loam,225,coffee
95.0,39.0,29.0,27.35152643,55.99375012,7.13411409,1489.812525,Red Volcanic,229,coffee
81.0,34.0,30.0,25.17787724,62.26244581,6.647765997,1350.119649,Loam,225,coffee
80.0,15.0,28.0,23.11438731,68.00096043,6.703270635,1618.944624,Loam,233,coffee
104.0,20.0,26.0,27.22783677,52.95261751,7.493191968,1757.260273,Clay Loam,238,coffee
109.0,29.0,28.0,23.26316991,60.5160021,6.724688503,1941.755471,Loam,244,coffee
100.0,32.0,26.0,25.234661,57.53161469,6.043485685,1242.261737,Loam,221,coffee
100.0,24.0,28.0,25.59535262,57.72920846,7.101661011,1957.733251,Clay Loam,245,coffee
83.0,21.0,28.0,25.5674832,60.49244602,7.466900683,1902.257843,Loam,243,coffee
120.0,23.0,28.0,25.67324193,51.29043632,6.877799264,1962.736367,Clay Loam,245,coffee
104.0,26.0,30.0,24.40726724,62.65692638,6.410992833,1486.977358,Clay Loam,229,coffee
108.0,33.0,31.0,23.69287069,66.76090123,7.393825704,1446.576424,Loam,228,coffee
91.0,25.0,26.0,24.53460016,66.99765375,7.482414225,1805.059257,Loam,240,coffee
86.0,26.0,27.0,27.13140403,52.89368299,6.081172981,1924.280381,Red Volcanic,244,coffee
98.0,18.0,27.0,27.56088634,68.49299897,6.516312148,1674.358075,Clay Loam,235,coffee
111.0,27.0,31.0,23.59302313,55.27564977,6.043330951,1913.980675,Red Volcanic,243,coffee
84.0,39.0,35.0,23.17714381,52.13864034,6.959404135,1173.113562,Loam,219,coffee
98.0,27.0,27.0,24.71384065,51.29142534,7.238109556,1976.439711,Red Volcanic,245,coffee
118.0,21.0,34.0,24.38534644,64.72543073,7.234258375,1196.324109,Clay Loam,219,coffee
103.0,27.0,31.0,27.15998538,51.59100753,6.691541233,1261.752206,Red Volcanic,222,coffee
82.0,24.0,33.0,26.53543168,67.09608099,6.809593554,1206.494434,Clay Loam,220,coffee
86.0,31.0,35.0,27.01207284,60.76645256,6.485761419,1914.508931,Loam,243,coffee
88.0,35.0,35.0,27.55906475,58.45742907,6.784460602,1179.389993,Loam,219,coffee
84.0,27.0,29.0,23.32293161,53.00366334,7.167092586,1682.644287,Clay Loam,236,coffee
120.0,40.0,33.0,24.23850608,54.30329632,6.73410539,1151.564012,Loam,218,coffee
106.0,40.0,30.0,23.42611644,64.10651528,6.779984384,1226.847408,Loam,220,coffee
113.0,21.0,33.0,26.02241444,55.83288958,7.277422738,1769.020924,Loam,238,coffee
117.0,34.0,25.0,24.83846178,56.7685316,7.21270048,1244.135035,Loam,221,coffee
80.0,30.0,25.0,26.24092174,65.64381357,7.487266991,1483.771202,Clay Loam,229,coffee
88.0,21.0,27.0,24.43011925,66.02411187,7.231166546,1816.368274,Red Volcanic,240,coffee
113.0,33.0,34.0,26.00373964,62.1445102,6.559817161,1534.77776,Red Volcanic,231,coffee
87.0,23.0,28.0,26.22367404,62.26594559,6.979590627,1937.461968,Loam,244,coffee
113.0,15.0,29.0,27.09617155,63.55324262,6.779230041,1902.440566,Red Volcanic,243,coffee
98.0,29.0,30.0,25.64004392,61.03273481,6.217974349,1994.735636,Red Volcanic,246,coffee
97.0,29.0,27.0,27.74576987,54.36976075,7.205078785,1398.619431,Loam,226,coffee
85.0,35.0,32.0,26.24928198,54.28617819,6.854011265,1331.120232,Loam,224,coffee
82.0,29.0,35.0,26.67377159,52.24226285,6.246872394,1561.543898,Red Volcanic,232,coffee
103.0,33.0,25.0,27.10210397,55.7497332,6.911066044,1395.013171,Clay Loam,226,coffee
112.0,17.0,28.0,27.62975458,61.26002598,6.777417989,1966.492664,Loam,245,coffee
99.0,19.0,33.0,27.5364547,55.51673151,6.273741983,1306.377143,Clay Loam,223,coffee
120.0,20.0,34.0,23.56960509,50.56339727,6.906124587,1303.797119,Red Volcanic,223,coffee
114.0,27.0,28.0,24.99451759,57.93250202,7.162802357,1928.736822,Loam,244,coffee
100.0,40.0,35.0,27.56441788,54.41094079,6.955787351,1778.16092,Clay Loam,239,coffee
108.0,35.0,25.0,23.98143338,61.10935084,6.971963169,1615.279095,Loam,233,coffee
115.0,31.0,30.0,24.22984659,67.37768353,6.840927967,1224.073418,Red Volcanic,220,coffee
87.0,28.0,30.0,25.60153969,68.66257977,6.536676653,1688.383605,Clay Loam,236,coffee
82.0,24.0,26.0,24.31274458,53.57285558,6.089443603,1844.103931,Red Volcanic,241,coffee
94.0,26.0,27.0,26.36629861,52.25738495,7.456460375,1773.176161,Red Volcanic,239,coffee
87.0,28.0,35.0,26.5602777,57.1621814,6.759211911,1520.616227,Loam,230,coffee
118.0,40.0,35.0,26.35034208,58.50650238,7.460174812,1215.586297,Clay Loam,220,coffee
87.0,38.0,29.0,25.20406808,57.88370456,6.652642579,1561.457255,Red Volcanic,232,coffee
92.0,40.0,30.0,23.35723208,55.18792166,6.026287448,1716.976946,Red Volcanic,237,coffee
97.0,22.0,26.0,23.60567546,59.68849145,6.074190142,1851.568059,Clay Loam,241,coffee
99.0,40.0,32.0,24.18471151,69.94807345,7.045543056,1632.708732,Red Volcanic,234,coffee
89.0,28.0,33.0,26.44414097,53.83876189,6.993236001,1753.723314,Red Volcanic,238,coffee
112.0,39.0,29.0,26.12492233,63.37479229,6.726528895,1478.035305,Clay Loam,229,coffee
111.0,28.0,26.0,27.77363343,64.47858698,6.937352845,1927.121236,Clay Loam,244,coffee
114.0,20.0,26.0,25.55656667,62.67087838,7.27905689,1935.866233,Clay Loam,244,coffee
117.0,26.0,30.0,27.92374437,67.96910852,7.079850922,1152.325531,Clay Loam,218,coffee
111.0,29.0,31.0,26.05968403,52.31098539,6.136286518,1613.432535,Loam,233,coffee
119.0,30.0,28.0,26.35770906,64.57578034,6.505203696,1636.269496,Clay Loam,234,coffee
116.0,40.0,33.0,24.91370487,54.15319242,7.042089492,1295.481144,Loam,223,coffee
95.0,37.0,35.0,27.31317116,68.4233391,6.348337519,1924.288139,Loam,244,coffee
86.0,40.0,33.0,26.1387869,52.26311691,7.432322234,1363.027766,Loam,225,coffee
117.0,37.0,32.0,23.1069385,67.06230539,6.787658922,1625.769606,Red Volcanic,234,coffee
105.0,18.0,35.0,23.52648086,68.44030686,6.743417121,1718.839938,Loam,237,coffee
109.0,23.0,25.0,25.11711046,68.48030408,7.00733163,1948.773479,Loam,244,coffee
80.0,18.0,31.0,24.02952505,58.84880599,7.303033217,1346.803969,Red Volcanic,224,coffee
101.0,31.0,26.0,26.70897548,69.71184111,6.861235184,1588.608887,Red Volcanic,232,coffee
103.0,33.0,33.0,26.71717393,50.50148528,7.131435858,1268.073984,Red Volcanic,222,coffee
93.0,26.0,27.0,24.59245684,56.46829641,7.288211994,1377.044047,Clay Loam,225,coffee
104.0,35.0,28.0,27.51006055,50.66687215,6.983732393,1439.955548,Red Volcanic,227,coffee
116.0,36.0,25.0,27.57847581,58.52534263,6.172090205,1566.810374,Red Volcanic,232,coffee
107.0,38.0,29.0,26.65069302,57.56695719,6.35118177,1451.05065,Loam,228,coffee
101.0,33.0,33.0,26.97251562,62.0183627,6.908671379,1428.610793,Red Volcanic,227,coffee
107.0,31.0,31.0,23.17124551,52.97841162,6.766184468,1531.201644,Clay Loam,231,coffee
99.0,16.0,30.0,23.52652084,65.44340921,6.392791654,1861.728203,Red Volcanic,242,coffee
103.0,40.0,30.0,27.30901814,55.196224,6.348316257,1414.831644,Clay Loam,227,coffee
118.0,31.0,34.0,27.54823036,62.88179198,6.123796057,1814.170812,Red Volcanic,240,coffee
106.0,21.0,35.0,25.627355,57.04151119,7.428523634,1885.506536,Red Volcanic,242,coffee
116.0,38.0,34.0,23.29250318,50.04557009,6.020947179,1834.68585,Red Volcanic,241,coffee
97.0,35.0,26.0,24.91461008,53.74144743,6.334610249,1662.549307,Red Volcanic,235,coffee
107.0,34.0,32.0,26.77463708,66.4132686,6.78006386,1777.745075,Clay Loam,239,coffee
99.0,15.0,27.0,27.41711238,56.63636248,6.086922359,1279.2461,Clay Loam,222,coffee
118.0,33.0,30.0,24.13179691,67.22512329,6.362607851,1733.228386,Loam,237,coffee
117.0,32.0,34.0,26.2724184,52.12739421,6.758792552,1271.752928,Clay Loam,222,coffee
104.0,18.0,30.0,23.60301571,60.39647474,6.779832611,1409.370415,Red Volcanic,226,coffee
96.2,52.5,78.9,25.7,72.4,6.2,1230.0,Loam,120,passionfruit
108.0,62.1,92.3,27.1,68.9,6.8,980.0,Silty Loam,120,passionfruit
84.6,45.8,66.5,22.4,75.2,5.8,1420.0,Sandy Loam,120,passionfruit
112.4,70.0,101.2,29.0,81.0,6.4,1780.0,Red Volcanic,120,passionfruit
98.7,54.3,80.9,24.3,66.7,6.0,860.0,Loam,120,passionfruit
72.5,40.2,64.1,21.9,62.3,5.6,1105.0,Clay Loam,120,passionfruit
123.0,78.6,99.1,28.6,83.5,6.9,1650.0,Silty Loam,120,passionfruit
87.4,50.1,72.3,23.7,71.2,5.9,930.0,Sandy Loam,120,passionfruit
101.2,61.4,86.5,26.2,77.0,6.5,1510.0,Loam,120,passionfruit
95.0,55.0,84.0,25.0,69.8,6.3,1310.0,Red Volcanic,120,passionfruit
95.0,60.0,85.0,26.4,72.0,6.2,1300.0,Loam,120,passionfruit
110.0,50.0,90.0,23.1,78.0,6.8,1040.0,Silty Loam,120,passionfruit
78.0,72.0,70.0,21.7,68.0,5.9,860.0,Sandy Loam,120,passionfruit
102.0,66.0,98.0,28.3,82.0,6.4,1650.0,Loam,120,passionfruit
85.0,54.0,92.0,25.0,75.0,6.5,920.0,Clay Loam,120,passionfruit
120.0,40.0,60.0,22.9,70.0,5.8,1500.0,Red Volcanic,120,passionfruit
97.0,68.0,78.0,24.5,66.0,6.1,780.0,Silty Loam,120,passionfruit
88.0,82.0,68.0,27.2,81.0,6.7,1200.0,Loam,120,passionfruit
106.0,56.0,74.0,20.8,74.0,6.0,980.0,Sandy Loam,120,passionfruit
92.0,64.0,86.0,29.1,69.0,6.3,1450.0,Red Volcanic,120,passionfruit
92.5,58.3,82.1,24.7,72.4,6.4,1180.0,Loam,120,passionfruit
105.0,65.0,90.0,26.5,68.0,6.8,1420.0,Sandy Loam,120,passionfruit
78.0,52.0,70.0,22.3,75.6,6.0,980.0,Loam,120,passionfruit
88.2,73.5,95.0,28.1,64.7,6.6,1650.0,Red Volcanic,120,passionfruit
110.0,60.0,88.0,23.9,79.2,6.2,860.0,Clay Loam,120,passionfruit
95.3,49.8,76.4,21.8,65.9,5.9,1040.0,Silty Loam,120,passionfruit
84.0,68.0,82.0,25.6,71.3,6.5,1320.0,Loam,120,passionfruit
101.5,55.5,93.2,27.2,66.0,6.9,1560.0,Sandy Loam,120,passionfruit
72.0,43.0,60.0,20.1,82.5,5.8,890.0,Red Volcanic,120,passionfruit
98.7,61.2,85.0,24.2,74.4,6.3,970.0,Clay Loam,120,passionfruit
110.5,62.0,88.0,26.4,72.8,6.2,1270.0,Loam,120,passionfruit
86.0,45.5,70.0,22.7,65.3,5.9,1020.0,Silty Loam,120,passionfruit
120.3,78.0,95.0,28.1,77.2,6.8,1550.0,Red Volcanic,120,passionfruit
95.0,52.0,65.0,21.9,68.4,6.1,890.0,Sandy Loam,120,passionfruit
75.5,40.0,60.0,19.8,60.5,5.6,860.0,Loam,120,passionfruit
102.0,66.5,82.0,24.5,74.2,6.3,1205.0,Clay Loam,120,passionfruit
88.0,58.0,75.0,23.2,66.8,6.0,980.0,Silty Loam,120,passionfruit
118.0,70.0,90.0,27.3,79.5,6.5,1420.0,Loam,120,passionfruit
92.5,45.0,68.0,21.5,71.1,5.8,910.0,Sandy Loam,120,passionfruit
105.0,60.0,82.0,25.1,73.0,6.4,1330.0,Red Volcanic,120,passionfruit
92.5,62.3,76.8,26.2,72.5,6.4,1280.0,Loam,120,passionfruit
105.0,58.1,88.9,23.7,68.2,6.1,990.0,Sandy Loam,120,passionfruit
77.8,71.5,66.4,24.3,75.8,6.8,1420.0,Loam,120,passionfruit
115.2,49.8,101.0,28.1,81.0,6.2,860.0,Clay Loam,120,passionfruit
88.0,67.0,70.5,21.9,66.4,5.9,1250.0,Silty Loam,120,passionfruit
99.6,59.4,84.7,25.4,74.8,6.5,1700.0,Red Volcanic,120,passionfruit
83.2,72.9,69.1,22.8,62.9,6.0,980.0,Loam,120,passionfruit
101.7,65.2,90.3,27.3,78.1,6.6,860.0,Sandy Loam,120,passionfruit
78.5,57.6,83.2,23.1,69.5,6.7,1320.0,Clay Loam,120,passionfruit
92.4,61.4,75.9,24.9,71.2,6.3,1500.0,Loam,120,passionfruit
106.5,58.2,84.7,26.3,72.4,6.3,1250.0,Loam,120,passionfruit
92.1,44.8,70.2,23.7,68.9,5.9,910.0,Sandy Loam,120,passionfruit
118.4,72.5,96.1,28.9,78.2,6.8,1640.0,Clay Loam,120,passionfruit
85.0,49.3,66.7,21.6,63.7,5.8,870.0,Silty Loam,120,passionfruit
101.2,63.1,79.4,24.5,71.0,6.1,1200.0,Loam,120,passionfruit
97.8,56.7,88.3,25.9,75.6,6.4,1025.0,Red Volcanic,120,passionfruit
110.3,69.9,92.5,27.1,77.4,6.6,1430.0,Loam,120,passionfruit
88.6,45.2,62.8,22.4,66.2,5.7,880.0,Sandy Loam,120,passionfruit
105.0,58.9,81.5,26.8,70.3,6.2,1320.0,Silty Loam,120,passionfruit
93.4,52.5,74.0,23.9,65.8,6.0,960.0,Clay Loam,120,passionfruit
92.5,58.0,84.0,26.3,72.4,6.2,1250.0,Loam,120,passionfruit
105.0,62.0,90.0,23.8,68.1,6.8,980.0,Sandy Loam,120,passionfruit
78.0,45.0,72.0,21.5,82.0,5.9,1370.0,Silty Loam,120,passionfruit
110.2,70.0,95.5,28.1,74.3,6.4,1600.0,Loam,120,passionfruit
88.0,55.0,78.0,25.0,65.7,6.0,890.0,Clay Loam,120,passionfruit
99.5,64.0,86.0,24.2,71.9,6.7,1100.0,Red Volcanic,120,passionfruit
70.0,52.0,68.0,22.4,78.5,5.8,1280.0,Silty Loam,120,passionfruit
120.0,75.0,100.0,29.0,69.0,6.3,1720.0,Loam,120,passionfruit
85.5,60.0,74.0,20.9,63.4,5.7,910.0,Sandy Loam,120,passionfruit
95.0,58.0,83.0,27.6,77.2,6.1,1440.0,Loam,120,passionfruit
102.5,58.3,82.1,24.6,72.4,6.2,1280.0,Loam,120,passionfruit
88.9,65.0,76.5,22.3,68.1,5.9,1050.0,Sandy Loam,120,passionfruit
115.2,49.8,94.0,26.4,74.8,6.7,1620.0,Clay Loam,120,passionfruit
79.4,72.1,60.8,21.9,63.7,5.8,910.0,Silty Loam,120,passionfruit
95.0,54.0,68.2,23.7,66.5,6.0,1380.0,Loam,120,passionfruit
105.6,60.5,85.3,25.1,75.2,6.4,1520.0,Red Volcanic,120,passionfruit
82.3,40.2,71.7,24.0,69.8,6.1,980.0,Silty Loam,120,passionfruit
120.0,78.9,99.5,28.2,80.3,6.8,1745.0,Loam,120,passionfruit
90.7,62.3,65.4,22.8,71.0,5.95,1105.0,Sandy Loam,120,passionfruit
101.2,55.0,70.0,23.5,64.9,6.3,1200.0,Clay Loam,120,passionfruit
92.5,52.0,78.0,24.3,72.4,6.2,1120.0,Loam,120,passionfruit
105.0,61.0,84.0,26.1,68.5,6.8,1340.0,Silty Loam,120,passionfruit
88.0,45.0,70.0,22.5,75.2,5.9,910.0,Sandy Loam,120,passionfruit
76.0,38.0,66.0,23.8,66.7,6.5,980.0,Loam,120,passionfruit
110.0,70.0,95.0,28.2,81.3,6.6,1680.0,Clay Loam,120,passionfruit
85.0,50.0,72.0,21.9,63.4,5.8,860.0,Red Volcanic,120,passionfruit
98.0,58.0,80.0,25.4,69.1,6.1,1250.0,Silty Loam,120,passionfruit
93.0,46.0,68.0,20.7,71.2,6.4,930.0,Loam,120,passionfruit
120.0,78.0,102.0,29.0,77.5,6.9,1510.0,Red Volcanic,120,passionfruit
82.0,42.0,65.0,22.0,66.5,5.7,890.0,Sandy Loam,120,passionfruit
98.0,58.0,82.0,26.4,72.5,6.2,1120.0,Loam,120,passionfruit
105.0,65.0,90.0,23.1,68.2,6.6,1285.0,Silty Loam,120,passionfruit
88.0,52.0,75.0,24.8,75.0,5.9,940.0,Sandy Loam,120,passionfruit
112.0,70.0,98.0,28.6,81.3,6.8,1560.0,Loam,120,passionfruit
93.0,61.0,83.0,22.5,69.9,6.1,1050.0,Red Volcanic,120,passionfruit
76.0,45.0,68.0,21.7,65.4,5.8,860.0,Silty Loam,120,passionfruit
120.0,80.0,99.0,29.2,77.8,6.9,1730.0,Loam,120,passionfruit
101.0,57.0,84.0,25.3,72.1,6.4,980.0,Sandy Loam,120,passionfruit
84.0,49.0,66.0,20.9,66.5,5.7,890.0,Red Volcanic,120,passionfruit
98.0,60.0,78.0,27.0,74.3,6.3,1200.0,Loam,120,passionfruit
72.4,41.7,98.2,18.5,67.2,6.1,725.0,Loam,120,ribena
88.3,50.9,110.6,16.8,64.5,6.3,810.0,Sandy Loam,120,ribena
65.1,37.2,92.1,17.9,71.0,5.8,650.0,Silty Loam,120,ribena
79.6,45.5,105.0,19.3,62.8,6.0,820.0,Loam,120,ribena
102.5,58.2,114.7,20.2,69.5,6.4,760.0,Loam,120,ribena
60.8,32.6,86.9,15.7,66.3,5.6,690.0,Sandy Loam,120,ribena
95.2,52.8,99.4,21.0,73.1,6.2,880.0,Silty Loam,120,ribena
76.9,44.1,103.3,18.3,60.7,5.9,710.0,Loam,120,ribena
68.4,39.9,91.5,16.1,68.4,6.0,640.0,Sandy Loam,120,ribena
84.7,46.4,108.2,17.5,65.9,6.1,730.0,Loam,120,ribena
83.7,42.4,104.1,18.5,68.2,5.9,750.0,Loam,120,ribena
65.8,35.1,92.7,16.8,62.5,6.2,690.0,Silty Loam,120,ribena
95.2,58.3,118.6,20.3,71.8,5.7,820.0,Loam,120,ribena
72.4,41.0,89.4,17.6,65.3,6.0,660.0,Sandy Loam,120,ribena
88.9,49.6,110.2,19.1,73.0,5.8,780.0,Loam,120,ribena
101.0,60.5,122.0,21.2,69.7,6.3,860.0,Silty Loam,120,ribena
60.5,33.2,85.9,15.9,66.4,5.6,640.0,Sandy Loam,120,ribena
78.1,37.4,97.3,18.7,64.9,6.1,710.0,Loam,120,ribena
93.3,52.0,115.7,19.8,70.1,5.9,770.0,Loam,120,ribena
66.9,40.7,90.5,17.3,67.5,6.0,650.0,Silty Loam,120,ribena
68.5,42.0,105.0,17.3,67.2,5.8,750.0,Loam,120,ribena
95.0,58.0,110.0,19.6,72.5,6.2,820.0,Silty Loam,120,ribena
62.0,35.0,90.0,16.1,65.0,5.6,640.0,Sandy Loam,120,ribena
78.0,40.0,98.0,18.4,69.8,5.9,710.0,Loam,120,ribena
102.0,45.0,120.0,20.0,73.0,6.0,880.0,Silty Loam,120,ribena
60.0,55.0,85.0,15.4,66.0,5.7,610.0,Sandy Loam,120,ribena
88.0,60.0,115.0,21.2,71.5,6.3,900.0,Loam,120,ribena
70.0,38.0,92.0,17.9,64.0,5.8,650.0,Silty Loam,120,ribena
73.0,46.0,100.0,18.7,68.4,6.1,735.0,Loam,120,ribena
66.0,39.0,87.0,16.8,66.5,5.9,690.0,Sandy Loam,120,ribena
86.5,42.3,106.7,18.4,68.1,6.0,750.0,Loam,120,ribena
72.8,35.6,95.2,16.9,62.5,5.8,820.0,Sandy Loam,120,ribena
94.1,58.0,112.4,20.3,71.4,6.2,680.0,Loam,120,ribena
65.0,40.1,88.7,17.5,66.2,5.6,590.0,Silty Loam,120,ribena
78.9,29.8,101.5,15.8,64.9,5.9,710.0,Loam,120,ribena
101.2,46.0,119.3,21.1,72.0,6.3,840.0,Silty Loam,120,ribena
60.7,31.4,85.1,15.2,60.8,5.5,600.0,Sandy Loam,120,ribena
88.6,52.7,98.9,19.0,69.3,6.1,965.0,Loam,120,ribena
74.3,37.9,90.6,18.7,65.5,5.7,720.0,Silty Loam,120,ribena
69.5,33.2,92.4,17.2,63.7,6.0,640.0,Loam,120,ribena
88.4,46.2,104.7,18.5,68.9,5.9,750.0,Loam,120,ribena
72.1,39.5,92.0,16.8,63.4,6.2,810.0,Silty Loam,120,ribena
101.3,58.0,118.5,20.1,70.2,6.0,720.0,Loam,120,ribena
65.7,34.8,86.1,15.6,66.5,5.6,620.0,Sandy Loam,120,ribena
93.9,41.2,97.5,17.9,71.0,5.8,680.0,Loam,120,ribena
78.4,45.0,110.2,19.3,64.7,6.3,860.0,Silty Loam,120,ribena
60.2,33.1,84.9,16.2,61.9,5.5,640.0,Sandy Loam,120,ribena
105.0,60.3,122.7,21.0,74.8,6.1,900.0,Loam,120,ribena
80.5,37.9,95.0,18.8,66.3,5.7,710.0,Silty Loam,120,ribena
68.9,40.4,89.6,17.1,65.2,6.0,750.0,Loam,120,ribena
76.2,42.5,98.1,18.4,66.2,5.9,750.0,Loam,120,ribena
64.7,37.2,89.5,16.8,72.4,6.3,820.0,Sandy Loam,120,ribena
92.0,55.0,110.0,20.1,63.9,6.1,680.0,Silty Loam,120,ribena
58.5,33.8,85.2,17.5,69.1,5.7,710.0,Loam,120,ribena
101.3,46.9,120.0,21.2,64.8,6.0,640.0,Silty Loam,120,ribena
72.9,39.4,95.6,15.9,71.3,5.6,880.0,Sandy Loam,120,ribena
68.4,40.8,87.3,18.7,65.7,5.8,690.0,Loam,120,ribena
80.2,51.6,102.4,19.3,74.1,6.2,760.0,Loam,120,ribena
61.5,34.7,90.1,17.1,61.9,5.5,610.0,Sandy Loam,120,ribena
88.0,48.0,99.5,21.0,67.5,6.4,730.0,Silty Loam,120,ribena
68.4,34.5,92.1,17.3,66.8,5.9,750.0,Loam,120,ribena
82.7,41.2,110.5,19.8,68.3,6.2,830.0,Silty Loam,120,ribena
60.2,29.8,88.4,16.5,63.7,5.6,690.0,Sandy Loam,120,ribena
75.9,55.1,101.7,20.1,71.2,6.0,770.0,Loam,120,ribena
66.3,38.6,97.2,18.9,65.5,5.8,720.0,Loam,120,ribena
91.4,47.3,118.9,21.4,73.1,6.3,860.0,Silty Loam,120,ribena
63.7,32.9,85.6,15.8,62.4,5.7,640.0,Sandy Loam,120,ribena
78.2,40.4,105.3,17.9,67.0,5.9,710.0,Loam,120,ribena
70.5,36.8,95.4,18.5,69.6,6.1,760.0,Silty Loam,120,ribena
64.1,33.2,89.8,16.9,64.7,5.5,705.0,Sandy Loam,120,ribena
86.4,42.7,105.2,18.6,68.0,5.9,750.0,Loam,120,ribena
62.1,38.4,92.0,16.2,62.5,6.1,690.0,Silty Loam,120,ribena
95.0,58.3,118.7,20.4,71.0,6.3,820.0,Loam,120,ribena
72.5,33.9,88.5,17.8,65.5,5.6,640.0,Sandy Loam,120,ribena
105.2,49.7,101.3,19.9,73.0,5.8,880.0,Loam,120,ribena
68.9,44.2,97.6,15.8,66.5,6.0,710.0,Silty Loam,120,ribena
78.3,36.5,84.2,21.1,69.0,5.7,620.0,Sandy Loam,120,ribena
61.5,32.8,90.4,18.3,64.0,6.2,660.0,Loam,120,ribena
78.4,42.1,105.5,18.2,68.4,5.9,750.0,Loam,120,ribena
62.7,35.0,92.3,16.5,62.1,6.2,820.0,Sandy Loam,120,ribena
95.2,58.7,110.4,20.1,72.0,5.7,680.0,Loam,120,ribena
70.5,41.3,88.9,17.8,65.5,6.0,640.0,Silty Loam,120,ribena
85.9,49.2,96.7,19.4,71.2,6.3,710.0,Loam,120,ribena
66.2,37.5,102.1,15.9,66.4,5.8,860.0,Silty Loam,120,ribena
72.8,44.8,118.6,21.0,69.9,5.6,590.0,Sandy Loam,120,ribena
58.3,30.9,84.2,16.7,61.8,6.1,940.0,Loam,120,ribena
90.4,57.0,99.3,18.9,74.3,5.5,600.0,Silty Loam,120,ribena
74.6,40.7,87.5,17.2,63.9,6.0,730.0,Loam,120,ribena
86.4,42.7,99.2,18.5,68.0,5.9,750.0,Loam,120,ribena
74.3,35.2,110.1,17.2,65.5,6.2,820.0,Silty Loam,120,ribena
102.5,56.8,92.4,16.8,72.3,5.6,610.0,Sandy Loam,120,ribena
66.1,39.9,101.7,19.3,63.9,5.8,680.0,Loam,120,ribena
90.7,47.1,85.6,20.2,71.1,6.0,940.0,Loam,120,ribena
58.9,32.4,120.5,15.7,66.7,5.7,710.0,Silty Loam,120,ribena
78.2,41.0,87.3,18.9,69.4,6.1,630.0,Sandy Loam,120,ribena
95.6,60.2,98.9,21.1,74.0,5.5,560.0,Loam,120,ribena
68.4,38.6,105.2,17.5,61.8,5.9,770.0,Silty Loam,120,ribena
81.9,44.3,92.0,16.3,66.2,6.0,690.0,Loam,120,ribena
70.5,37.8,99.3,18.1,67.5,5.6,800.0,Sandy Loam,120,ribena
77.8,45.7,88.7,19.8,70.8,6.2,720.0,Loam,120,ribena
272.5,72.3,318.7,28.1,74.6,5.4,1250.0,Loam,120,pineapple
310.2,88.5,350.1,29.7,78.2,5.8,1105.0,Sandy Loam,120,pineapple
245.8,65.0,290.2,26.4,70.9,5.2,1320.0,Loam,120,pineapple
385.0,98.7,410.6,30.5,81.1,5.9,980.0,Red Volcanic,120,pineapple
210.4,58.3,240.9,24.6,69.4,4.9,1420.0,Red Volcanic,120,pineapple
290.1,76.5,320.4,27.9,73.2,5.6,1065.0,Sandy Loam,120,pineapple
330.7,84.2,360.0,28.8,77.5,5.7,1180.0,Loam,120,pineapple
260.9,70.1,300.3,25.7,71.8,5.1,1225.0,Sandy Loam,120,pineapple
250.5,68.2,320.7,27.4,77.1,5.3,1200.0,Loam,120,pineapple
310.0,88.0,360.0,29.1,72.5,5.8,1100.0,Sandy Loam,120,pineapple
215.3,60.4,280.9,24.6,69.8,4.9,1350.0,Loam,120,pineapple
380.2,95.1,410.5,30.2,83.0,5.6,980.0,Red Volcanic,120,pineapple
205.0,55.0,260.0,23.7,66.4,4.7,1500.0,Sandy Loam,120,pineapple
260.5,70.0,300.0,26.3,75.2,5.1,1250.0,Loam,120,pineapple
290.0,78.0,340.0,28.5,78.9,5.4,1050.0,Red Volcanic,120,pineapple
240.0,65.0,290.0,25.8,70.3,5.0,1150.0,Loam,120,pineapple
330.0,90.0,380.0,31.0,79.5,5.7,1000.0,Sandy Loam,120,pineapple
215.0,58.0,270.0,22.8,68.0,4.8,1400.0,Red Volcanic,120,pineapple
300.5,68.2,320.1,28.4,78.9,5.4,1250.0,Loam,120,pineapple
210.0,54.0,240.0,23.7,70.5,5.8,1100.0,Sandy Loam,120,pineapple
350.2,90.5,370.8,30.1,82.3,5.2,1400.0,Red Volcanic,120,pineapple
260.8,60.3,260.7,25.6,68.4,5.9,1020.0,Loam,120,pineapple
215.7,52.1,210.4,24.3,66.8,6.0,980.0,Sandy Loam,120,pineapple
410.0,95.0,410.0,31.5,85.0,4.9,1500.0,Red Volcanic,120,pineapple
280.4,70.9,300.5,27.8,75.5,5.6,1180.0,Loam,120,pineapple
195.8,58.2,230.6,22.1,67.2,5.1,1005.0,Sandy Loam,120,pineapple
